sell_order,case_id,type,size2,size1,size0,eva_price,tumbon,aumper,province,deed_number,pay_down,sell_table,status,max_price,announce_date,img,link,page,lat,lon,lastSta_date,lastSta_detail,bid_dates,bid_time,discount_factor,current_price,img0,img1,timestamp
28 - 1,ผบE.929/2564,ที่ดินพร้อมสิ่งปลูกสร้าง,0,2,61.9,683710.0,ป่าไก่,ปากท่อ,ราชบุรี,45353,50000,"{'1': {'date': '20/09/2566', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '2': {'date': '11/10/2566', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '3': {'date': '01/11/2566', 'sta': 'ขายได้'}, '4': {'date': '22/11/2566', 'sta': 'ขายได้'}, '5': {'date': '13/12/2566', 'sta': 'ขายได้'}, '6': {'date': '03/01/2567', 'sta': 'ขายได้'}}",ปลอดภาระผูกพัน,683710,20-07-2566,"['https://asset.led.go.th/PPKPicture/2566/06-2566/01/45353p.jpg', 'https://asset.led.go.th/PPKPicture/2566/06-2566/01/45353j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.929&law_suit_year=2564&deed_no=45353&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9,32/4,13.40909523,99.82258383,20240103,ขายได้,"['20230920', '20231011', '20231101', '20231122', '20231213', '20240103']",6,2,546968,https://asset.led.go.th/PPKPicture/2566/06-2566/01/45353p.jpg,https://asset.led.go.th/PPKPicture/2566/06-2566/01/45353j.jpg,2023-12-15
28 - 1,ผบ.3340/2560,ที่ดินพร้อมสิ่งปลูกสร้าง,0,1,33.0,614000.0,สวนกล้วย,บ้านโป่ง,ราชบุรี,34521,25000,"{'1': {'date': '14/02/2567', 'sta': '-'}, '2': {'date': '06/03/2567', 'sta': '-'}, '3': {'date': '27/03/2567', 'sta': '-'}, '4': {'date': '17/04/2567', 'sta': '-'}, '5': {'date': '08/05/2567', 'sta': '-'}, '6': {'date': '29/05/2567', 'sta': '-'}}",ปลอดการจำนอง,614000,14-12-2566,"['https://asset.led.go.th/PPKPicture/2566/11-2566/02/34521p.jpg', 'https://asset.led.go.th/PPKPicture/2566/11-2566/02/34521j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.3340&law_suit_year=2560&deed_no=34521&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9,33/4,13.76959297,99.88449453,20240214,-,"['20240214', '20240306', '20240327', '20240417', '20240508', '20240529']",1,0,614000,https://asset.led.go.th/PPKPicture/2566/11-2566/02/34521p.jpg,https://asset.led.go.th/PPKPicture/2566/11-2566/02/34521j.jpg,2023-12-15
28 - 1,ผบE.5874/2565,ที่ดินพร้อมสิ่งปลูกสร้าง,0,0,89.0,3874250.0,เจ็ดเสมียน,โพธาราม,ราชบุรี,24137,250000,"{'1': {'date': '22/11/2566', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '2': {'date': '13/12/2566', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '3': {'date': '03/01/2567', 'sta': '-'}, '4': {'date': '24/01/2567', 'sta': '-'}, '5': {'date': '14/02/2567', 'sta': '-'}, '6': {'date': '06/03/2567', 'sta': '-'}}",ปลอดการจำนอง,3874250,22-09-2566,"['https://asset.led.go.th/PPKPicture/2566/08-2566/07/24136p.jpg', 'https://asset.led.go.th/PPKPicture/2566/08-2566/07/24136j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.5874&law_suit_year=2565&deed_no=24137&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9,34/4,13.63016190,99.83828560,20240103,-,"['20231122', '20231213', '20240103', '20240124', '20240214', '20240306']",3,2,3099400,https://asset.led.go.th/PPKPicture/2566/08-2566/07/24136p.jpg,https://asset.led.go.th/PPKPicture/2566/08-2566/07/24136j.jpg,2023-12-15
28 - 1,ผบE.1948/2565,ที่ดินว่างเปล่า,0,2,13.0,704248.0,ดอนกระเบื้อง,โพธาราม,ราชบุรี,49783,25000,"{'1': {'date': '31/01/2567', 'sta': 'ถอนการยึด'}, '2': {'date': '21/02/2567', 'sta': 'ถอนการยึด'}, '3': {'date': '13/03/2567', 'sta': 'ถอนการยึด'}, '4': {'date': '03/04/2567', 'sta': 'ถอนการยึด'}, '5': {'date': '24/04/2567', 'sta': 'ถอนการยึด'}, '6': {'date': '15/05/2567', 'sta': 'ถอนการยึด'}}",การจำนองติดไป,704248,01-12-2566,"['https://asset.led.go.th/PPKPicture/2566/10-2566/03/47365p.jpg', 'https://asset.led.go.th/PPKPicture/2566/10-2566/03/47365j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.1948&law_suit_year=2565&deed_no=49783&addrno=-,35/4,13.76041033,99.89267621,20240131,ถอนการยึด,"['20240131', '20240221', '20240313', '20240403', '20240424', '20240515']",1,0,704248,https://asset.led.go.th/PPKPicture/2566/10-2566/03/47365p.jpg,https://asset.led.go.th/PPKPicture/2566/10-2566/03/47365j.jpg,2023-12-15
29 - 1,ผบE.965/2565,ที่ดินพร้อมสิ่งปลูกสร้าง,0,0,48.9,797025.0,หนองกบ,บ้านโป่ง,ราชบุรี,88248,50000,"{'1': {'date': '31/01/2567', 'sta': '-'}, '2': {'date': '21/02/2567', 'sta': '-'}, '3': {'date': '13/03/2567', 'sta': '-'}, '4': {'date': '03/04/2567', 'sta': '-'}, '5': {'date': '24/04/2567', 'sta': '-'}, '6': {'date': '15/05/2567', 'sta': '-'}}",ปลอดการจำนอง,797025,01-12-2566,"['https://asset.led.go.th/PPKPicture/2566/10-2566/03/88248p.jpg', 'https://asset.led.go.th/PPKPicture/2566/10-2566/03/88248j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.965&law_suit_year=2565&deed_no=88248&addrno=199/139,36/4,13.80504866,99.91968756,20240131,-,"['20240131', '20240221', '20240313', '20240403', '20240424', '20240515']",1,0,797025,https://asset.led.go.th/PPKPicture/2566/10-2566/03/88248p.jpg,https://asset.led.go.th/PPKPicture/2566/10-2566/03/88248j.jpg,2023-12-15
29 - 1,พณ.52/2564,ที่ดินว่างเปล่า,1,0,52.0,180800.0,หนองกบ,บ้านโป่ง,ราชบุรี,42493,10000,"{'1': {'date': '20/09/2566', 'sta': 'งดขาย'}, '2': {'date': '11/10/2566', 'sta': 'งดขาย'}, '3': {'date': '01/11/2566', 'sta': 'งดขาย'}, '4': {'date': '22/11/2566', 'sta': 'งดขาย'}, '5': {'date': '13/12/2566', 'sta': 'งดขาย'}, '6': {'date': '03/01/2567', 'sta': '-'}}",ปลอดภาระผูกพัน,180800,20-07-2566,"['https://asset.led.go.th/PPKPicture/2566/06-2566/01/42493p.jpg', 'https://asset.led.go.th/PPKPicture/2566/06-2566/01/42493j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BE%B3.52&law_suit_year=2564&deed_no=42493&addrno=-,37/4,13.81246018,99.94254220,20240103,-,"['20230920', '20231011', '20231101', '20231122', '20231213', '20240103']",6,0,180800,https://asset.led.go.th/PPKPicture/2566/06-2566/01/42493p.jpg,https://asset.led.go.th/PPKPicture/2566/06-2566/01/42493j.jpg,2023-12-15
29 - 1,ผบ.2416/2556,ที่ดินพร้อมสิ่งปลูกสร้าง,1,0,40.0,1304750.0,บ้านฆ้อง,โพธาราม,ราชบุรี,38022,150000,"{'1': {'date': '27/12/2566', 'sta': 'ถอนการยึด'}, '2': {'date': '17/01/2567', 'sta': 'ถอนการยึด'}, '3': {'date': '07/02/2567', 'sta': 'ถอนการยึด'}, '4': {'date': '28/02/2567', 'sta': 'ถอนการยึด'}, '5': {'date': '20/03/2567', 'sta': 'ถอนการยึด'}, '6': {'date': '10/04/2567', 'sta': 'ถอนการยึด'}}",ปลอดภาระผูกพัน,1304750,27-10-2566,"['https://asset.led.go.th/PPKPicture/2566/09-2566/04/38022p.jpg', 'https://asset.led.go.th/PPKPicture/2566/09-2566/04/38022j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.2416&law_suit_year=2556&deed_no=38022&addrno=61/3,38/4,13.67833956,99.90062426,20231227,ถอนการยึด,"['20231227', '20240117', '20240207', '20240228', '20240320', '20240410']",1,0,1304750,https://asset.led.go.th/PPKPicture/2566/09-2566/04/38022p.jpg,https://asset.led.go.th/PPKPicture/2566/09-2566/04/38022j.jpg,2023-12-15
29 - 1,ผบ.5612/2560,ที่ดินพร้อมสิ่งปลูกสร้าง,0,3,78.0,7923750.0,ท่าผา,บ้านโป่ง,ราชบุรี,259,500000,"{'1': {'date': '22/11/2566', 'sta': 'ขายได้'}, '2': {'date': '13/12/2566', 'sta': 'ขายได้'}, '3': {'date': '03/01/2567', 'sta': 'ขายได้'}, '4': {'date': '24/01/2567', 'sta': 'ขายได้'}, '5': {'date': '14/02/2567', 'sta': 'ขายได้'}, '6': {'date': '06/03/2567', 'sta': 'ขายได้'}}",ปลอดการจำนอง,7923750,22-09-2566,"['https://asset.led.go.th/PPKPicture/2566/08-2566/07/259p.jpg', 'https://asset.led.go.th/PPKPicture/2566/08-2566/07/259j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.5612&law_suit_year=2560&deed_no=259&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9,39/4,13.81188393,99.87409536,20240103,ขายได้,"['20231122', '20231213', '20240103', '20240124', '20240214', '20240306']",3,0,7923750,https://asset.led.go.th/PPKPicture/2566/08-2566/07/259p.jpg,https://asset.led.go.th/PPKPicture/2566/08-2566/07/259j.jpg,2023-12-15
29 - 1,ผบE.699/2566,ที่ดินพร้อมสิ่งปลูกสร้าง,0,1,88.0,368400.0,ห้วยไผ่,เมืองราชบุรี,ราชบุรี,106794,10000,"{'1': {'date': '14/02/2567', 'sta': '-'}, '2': {'date': '06/03/2567', 'sta': '-'}, '3': {'date': '27/03/2567', 'sta': '-'}, '4': {'date': '17/04/2567', 'sta': '-'}, '5': {'date': '08/05/2567', 'sta': '-'}, '6': {'date': '29/05/2567', 'sta': '-'}}",การจำนองติดไป,368400,14-12-2566,"['https://asset.led.go.th/PPKPicture/2566/11-2566/02/106794p.jpg', 'https://asset.led.go.th/PPKPicture/2566/11-2566/02/106794j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.699&law_suit_year=2566&deed_no=106794&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9,40/4,13.52619411,99.72368992,20240214,-,"['20240214', '20240306', '20240327', '20240417', '20240508', '20240529']",1,0,368400,https://asset.led.go.th/PPKPicture/2566/11-2566/02/106794p.jpg,https://asset.led.go.th/PPKPicture/2566/11-2566/02/106794j.jpg,2023-12-15
29 - 1,ผบ.1374/2558,ที่ดินพร้อมสิ่งปลูกสร้าง,0,0,26.0,846400.0,ดอนตะโก,เมืองราชบุรี,ราชบุรี,48608,50000,"{'1': {'date': '18/10/2566', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '2': {'date': '08/11/2566', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '3': {'date': '29/11/2566', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '4': {'date': '20/12/2566', 'sta': '-'}, '5': {'date': '10/01/2567', 'sta': '-'}, '6': {'date': '31/01/2567', 'sta': '-'}}",ปลอดภาระผูกพัน,846400,18-08-2566,"['https://asset.led.go.th/PPKPicture/2566/07-2566/04/48608p.jpg', 'https://asset.led.go.th/PPKPicture/2566/07-2566/04/48608j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.1374&law_suit_year=2558&deed_no=48608&addrno=152/28,41/4,13.51982526,99.81312784,20231220,-,"['20231018', '20231108', '20231129', '20231220', '20240110', '20240131']",4,3,592480,https://asset.led.go.th/PPKPicture/2566/07-2566/04/48608p.jpg,https://asset.led.go.th/PPKPicture/2566/07-2566/04/48608j.jpg,2023-12-15
30 - 1,ผบ.2450/2559,ที่ดินพร้อมสิ่งปลูกสร้าง,0,0,63.7,361270.0,คุ้งกระถิน,เมืองราชบุรี,ราชบุรี,103949,25000,"{'1': {'date': '31/01/2567', 'sta': '-'}, '2': {'date': '21/02/2567', 'sta': '-'}, '3': {'date': '13/03/2567', 'sta': '-'}, '4': {'date': '03/04/2567', 'sta': '-'}, '5': {'date': '24/04/2567', 'sta': '-'}, '6': {'date': '15/05/2567', 'sta': '-'}}",ปลอดภาระผูกพัน,361270,01-12-2566,"['https://asset.led.go.th/PPKPicture/2566/10-2566/03/103949p.jpg', 'https://asset.led.go.th/PPKPicture/2566/10-2566/03/103949j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.2450&law_suit_year=2559&deed_no=103949&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9,42/4,13.52906790,99.87679838,20240131,-,"['20240131', '20240221', '20240313', '20240403', '20240424', '20240515']",1,0,361270,https://asset.led.go.th/PPKPicture/2566/10-2566/03/103949p.jpg,https://asset.led.go.th/PPKPicture/2566/10-2566/03/103949j.jpg,2023-12-15
30 - 1,พ.2434/2551,ที่ดินพร้อมสิ่งปลูกสร้าง,0,0,54.0,167400.0,ท่าผา,บ้านโป่ง,ราชบุรี,255,10000,"{'1': {'date': '22/11/2566', 'sta': 'ขายได้'}, '2': {'date': '13/12/2566', 'sta': 'ขายได้'}, '3': {'date': '03/01/2567', 'sta': 'ขายได้'}, '4': {'date': '24/01/2567', 'sta': 'ขายได้'}, '5': {'date': '14/02/2567', 'sta': 'ขายได้'}, '6': {'date': '06/03/2567', 'sta': 'ขายได้'}}",ปลอดการจำนอง,167400,22-09-2566,"['https://asset.led.go.th/PPKPicture/2566/08-2566/07/255p.jpg', 'https://asset.led.go.th/PPKPicture/2566/08-2566/07/255j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BE.2434&law_suit_year=2551&deed_no=255&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9,43/4,13.80993207,99.87329650,20240103,ขายได้,"['20231122', '20231213', '20240103', '20240124', '20240214', '20240306']",3,0,167400,https://asset.led.go.th/PPKPicture/2566/08-2566/07/255p.jpg,https://asset.led.go.th/PPKPicture/2566/08-2566/07/255j.jpg,2023-12-15
30 - 1,พณ.51/2564,ที่ดินพร้อมสิ่งปลูกสร้าง,2,1,12.0,1629900.0,หนองกบ,บ้านโป่ง,ราชบุรี,42495,150000,"{'1': {'date': '20/09/2566', 'sta': 'งดขาย'}, '2': {'date': '11/10/2566', 'sta': 'งดขาย'}, '3': {'date': '01/11/2566', 'sta': 'งดขาย'}, '4': {'date': '22/11/2566', 'sta': 'งดขาย'}, '5': {'date': '13/12/2566', 'sta': 'งดขาย'}, '6': {'date': '03/01/2567', 'sta': '-'}}",ปลอดภาระผูกพัน,1629900,20-07-2566,"['https://asset.led.go.th/PPKPicture/2566/06-2566/01/42495p.jpg', 'https://asset.led.go.th/PPKPicture/2566/06-2566/01/42495j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BE%B3.51&law_suit_year=2564&deed_no=42495&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9,44/4,13.81246429,99.94282256,20240103,-,"['20230920', '20231011', '20231101', '20231122', '20231213', '20240103']",6,0,1629900,https://asset.led.go.th/PPKPicture/2566/06-2566/01/42495p.jpg,https://asset.led.go.th/PPKPicture/2566/06-2566/01/42495j.jpg,2023-12-15
30 - 1,ผบ.3339/2557,ที่ดินพร้อมสิ่งปลูกสร้าง,0,0,90.9,369300.0,หนองโพ,โพธาราม,ราชบุรี,71703,25000,"{'1': {'date': '18/10/2566', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '2': {'date': '08/11/2566', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '3': {'date': '29/11/2566', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '4': {'date': '20/12/2566', 'sta': '-'}, '5': {'date': '10/01/2567', 'sta': '-'}, '6': {'date': '31/01/2567', 'sta': '-'}}",การจำนองติดไป,369300,18-08-2566,"['https://asset.led.go.th/PPKPicture/2566/07-2566/04/71703p.jpg', 'https://asset.led.go.th/PPKPicture/2566/07-2566/04/71703j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.3339&law_suit_year=2557&deed_no=71703&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9,45/4,13.74739200,99.93677409,20231220,-,"['20231018', '20231108', '20231129', '20231220', '20240110', '20240131']",4,3,258509,https://asset.led.go.th/PPKPicture/2566/07-2566/04/71703p.jpg,https://asset.led.go.th/PPKPicture/2566/07-2566/04/71703j.jpg,2023-12-15
30 - 1,ผบ.836/2565,ที่ดินพร้อมสิ่งปลูกสร้าง,2,1,61.0,2042360.0,ทุ่งหลวง,ปากท่อ,ราชบุรี,28644,150000,"{'1': {'date': '27/12/2566', 'sta': '-'}, '2': {'date': '17/01/2567', 'sta': '-'}, '3': {'date': '07/02/2567', 'sta': '-'}, '4': {'date': '28/02/2567', 'sta': '-'}, '5': {'date': '20/03/2567', 'sta': '-'}, '6': {'date': '10/04/2567', 'sta': '-'}}",ปลอดการจำนอง,2042360,27-10-2566,"['https://asset.led.go.th/PPKPicture/2566/09-2566/04/28644p.jpg', 'https://asset.led.go.th/PPKPicture/2566/09-2566/04/28644j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.836&law_suit_year=2565&deed_no=28644&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9,46/4,13.40184763,99.72582886,20231227,-,"['20231227', '20240117', '20240207', '20240228', '20240320', '20240410']",1,0,2042360,https://asset.led.go.th/PPKPicture/2566/09-2566/04/28644p.jpg,https://asset.led.go.th/PPKPicture/2566/09-2566/04/28644j.jpg,2023-12-15
31 - 1,ผบ.799/2564,ที่ดินพร้อมสิ่งปลูกสร้าง,0,0,91.6,1225560.0,บ้านเลือก,โพธาราม,ราชบุรี,83906,5000,"{'1': {'date': '31/01/2567', 'sta': '-'}, '2': {'date': '21/02/2567', 'sta': '-'}, '3': {'date': '13/03/2567', 'sta': '-'}, '4': {'date': '03/04/2567', 'sta': '-'}, '5': {'date': '24/04/2567', 'sta': '-'}, '6': {'date': '15/05/2567', 'sta': '-'}}",การจำนองติดไป,1225560,01-12-2566,"['https://asset.led.go.th/PPKPicture/2566/10-2566/03/83906p.jpg', 'https://asset.led.go.th/PPKPicture/2566/10-2566/03/83906j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.799&law_suit_year=2564&deed_no=83906&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9,47/4,13.73039688,99.89252535,20240131,-,"['20240131', '20240221', '20240313', '20240403', '20240424', '20240515']",1,0,1225560,https://asset.led.go.th/PPKPicture/2566/10-2566/03/83906p.jpg,https://asset.led.go.th/PPKPicture/2566/10-2566/03/83906j.jpg,2023-12-15
31 - 1,ผบE.2048/2564,ที่ดินพร้อมสิ่งปลูกสร้าง,3,1,23.0,1151500.0,นครชุมน์,บ้านโป่ง,ราชบุรี,82052,50000,"{'1': {'date': '20/09/2566', 'sta': 'ถอนการยึด'}, '2': {'date': '11/10/2566', 'sta': 'ถอนการยึด'}, '3': {'date': '01/11/2566', 'sta': 'ถอนการยึด'}, '4': {'date': '22/11/2566', 'sta': 'ถอนการยึด'}, '5': {'date': '13/12/2566', 'sta': 'ถอนการยึด'}, '6': {'date': '03/01/2567', 'sta': 'ถอนการยึด'}}",การจำนองติดไป,1151500,20-07-2566,"['https://asset.led.go.th/PPKPicture/2566/06-2566/01/82052p.jpg', 'https://asset.led.go.th/PPKPicture/2566/06-2566/01/82052j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.2048&law_suit_year=2564&deed_no=82052&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9,48/4,13.74953283,99.85537212,20240103,ถอนการยึด,"['20230920', '20231011', '20231101', '20231122', '20231213', '20240103']",6,0,1151500,https://asset.led.go.th/PPKPicture/2566/06-2566/01/82052p.jpg,https://asset.led.go.th/PPKPicture/2566/06-2566/01/82052j.jpg,2023-12-15
31 - 1,ผบ.1882/2555,ที่ดินว่างเปล่า,2,0,79.0,773520.0,คุ้งน้ำวน,เมืองราชบุรี,ราชบุรี,78437,50000,"{'1': {'date': '22/11/2566', 'sta': 'งดขาย'}, '2': {'date': '13/12/2566', 'sta': 'งดขาย'}, '3': {'date': '03/01/2567', 'sta': 'งดขาย'}, '4': {'date': '24/01/2567', 'sta': 'งดขาย'}, '5': {'date': '14/02/2567', 'sta': 'งดขาย'}, '6': {'date': '06/03/2567', 'sta': 'งดขาย'}}",ปลอดภาระผูกพัน,773520,22-09-2566,"['https://asset.led.go.th/PPKPicture/2566/08-2566/07/78437p.jpg', 'https://asset.led.go.th/PPKPicture/2566/08-2566/07/78437j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.1882&law_suit_year=2555&deed_no=78437&addrno=-,49/4,13.51795746,99.89592920,20240103,งดขาย,"['20231122', '20231213', '20240103', '20240124', '20240214', '20240306']",3,0,773520,https://asset.led.go.th/PPKPicture/2566/08-2566/07/78437p.jpg,https://asset.led.go.th/PPKPicture/2566/08-2566/07/78437j.jpg,2023-12-15
31 - 1,534/2556,ที่ดินพร้อมสิ่งปลูกสร้าง,0,0,25.0,1022750.0,หินกอง,เมืองราชบุรี,ราชบุรี,83397,10000,"{'1': {'date': '18/10/2566', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '2': {'date': '08/11/2566', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '3': {'date': '29/11/2566', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '4': {'date': '20/12/2566', 'sta': '-'}, '5': {'date': '10/01/2567', 'sta': '-'}, '6': {'date': '31/01/2567', 'sta': '-'}}",การจำนองติดไป,1022750,18-08-2566,"['https://asset.led.go.th/PPKPicture/2566/07-2566/04/83397p.jpg', 'https://asset.led.go.th/PPKPicture/2566/07-2566/04/83397j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=534&law_suit_year=2556&deed_no=83397&addrno=122,50/4,13.54726591,99.72942447,20231220,-,"['20231018', '20231108', '20231129', '20231220', '20240110', '20240131']",4,3,715925,https://asset.led.go.th/PPKPicture/2566/07-2566/04/83397p.jpg,https://asset.led.go.th/PPKPicture/2566/07-2566/04/83397j.jpg,2023-12-15
31 - 1,ผบ.277/2560,ที่ดินพร้อมสิ่งปลูกสร้าง,1,1,59.0,1015600.0,อ่างทอง,เมืองราชบุรี,ราชบุรี,62891,50000,"{'1': {'date': '14/02/2567', 'sta': '-'}, '2': {'date': '06/03/2567', 'sta': '-'}, '3': {'date': '27/03/2567', 'sta': '-'}, '4': {'date': '17/04/2567', 'sta': '-'}, '5': {'date': '08/05/2567', 'sta': '-'}, '6': {'date': '29/05/2567', 'sta': '-'}}",ปลอดการจำนอง,1015600,14-12-2566,"['https://asset.led.go.th/PPKPicture/2566/11-2566/02/62891p.jpg', 'https://asset.led.go.th/PPKPicture/2566/11-2566/02/62891j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.277&law_suit_year=2560&deed_no=62891&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9,1/5,13.45954266,99.77043088,20240214,-,"['20240214', '20240306', '20240327', '20240417', '20240508', '20240529']",1,0,1015600,https://asset.led.go.th/PPKPicture/2566/11-2566/02/62891p.jpg,https://asset.led.go.th/PPKPicture/2566/11-2566/02/62891j.jpg,2023-12-15
31 - 1,ผบ.2275/2562,ที่ดินพร้อมสิ่งปลูกสร้าง,0,0,48.2,749030.0,หน้าเมือง,เมืองราชบุรี,ราชบุรี,36281,5000,"{'1': {'date': '27/12/2566', 'sta': 'งดขาย'}, '2': {'date': '17/01/2567', 'sta': 'งดขาย'}, '3': {'date': '07/02/2567', 'sta': 'งดขาย'}, '4': {'date': '28/02/2567', 'sta': 'งดขาย'}, '5': {'date': '20/03/2567', 'sta': 'งดขาย'}, '6': {'date': '10/04/2567', 'sta': 'งดขาย'}}",การจำนองติดไป,749030,27-10-2566,"['https://asset.led.go.th/PPKPicture/2566/09-2566/04/36281p.jpg', 'https://asset.led.go.th/PPKPicture/2566/09-2566/04/36281j.jpg']","https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.2275&law_suit_year=2562&deed_no=36281&addrno=149/51,%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9",2/5,13.54062726,99.81360287,20231227,งดขาย,"['20231227', '20240117', '20240207', '20240228', '20240320', '20240410']",1,0,749030,https://asset.led.go.th/PPKPicture/2566/09-2566/04/36281p.jpg,https://asset.led.go.th/PPKPicture/2566/09-2566/04/36281j.jpg,2023-12-15
32 - 1,ผบE.402/2564,ที่ดินพร้อมสิ่งปลูกสร้าง,0,1,52.0,1004380.0,ป่าไก่,ปากท่อ,ราชบุรี,36274,150000,"{'1': {'date': '27/12/2566', 'sta': '-'}, '2': {'date': '17/01/2567', 'sta': '-'}, '3': {'date': '07/02/2567', 'sta': '-'}, '4': {'date': '28/02/2567', 'sta': '-'}, '5': {'date': '20/03/2567', 'sta': '-'}, '6': {'date': '10/04/2567', 'sta': '-'}}",ปลอดการจำนอง,1004380,27-10-2566,"['https://asset.led.go.th/PPKPicture/2566/09-2566/04/36274p.jpg', 'https://asset.led.go.th/PPKPicture/2566/09-2566/04/36274j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.402&law_suit_year=2564&deed_no=36274&addrno=49/4,3/5,13.40901152,99.83300810,20231227,-,"['20231227', '20240117', '20240207', '20240228', '20240320', '20240410']",1,0,1004380,https://asset.led.go.th/PPKPicture/2566/09-2566/04/36274p.jpg,https://asset.led.go.th/PPKPicture/2566/09-2566/04/36274j.jpg,2023-12-15
